Found local copy...
Found local copy...
Found local copy...
These perturbations are not in the GO graph and their perturbation can thus not be predicted
['C7orf26+ctrl' 'C14orf178+ctrl' 'RPS10-NUDT3+ctrl' 'SEM1+ctrl' 'FAU+ctrl']
Local copy of pyg dataset is detected. Loading...
Done!
Local copy of split is detected. Loading...
Simulation split test composition:
combo_seen0:0
combo_seen1:0
combo_seen2:0
unseen_single:272
Done!
Creating dataloaders....
Done!
Found local GO graph CSV...
Start Training...
Epoch 4 Step 901 Train Loss: 0.5462
Epoch 4 Step 951 Train Loss: 0.6180
Epoch 4 Step 1001 Train Loss: 0.6127
Epoch 4 Step 1051 Train Loss: 0.6241
Epoch 4 Step 1101 Train Loss: 0.5575
Epoch 4 Step 1151 Train Loss: 0.6936
Epoch 4 Step 1201 Train Loss: 0.5426
Epoch 4 Step 1251 Train Loss: 0.6518
Epoch 4 Step 1301 Train Loss: 0.5935
Epoch 4 Step 1351 Train Loss: 0.5955
Epoch 4 Step 1401 Train Loss: 0.5835
Epoch 4 Step 1451 Train Loss: 0.5604
Epoch 4 Step 1501 Train Loss: 0.5633
Epoch 4 Step 1551 Train Loss: 0.5214
Epoch 4 Step 1601 Train Loss: 0.6261
Epoch 4 Step 1651 Train Loss: 0.6315
Epoch 4 Step 1701 Train Loss: 0.5681
Epoch 4 Step 1751 Train Loss: 0.5814
Epoch 4 Step 1801 Train Loss: 0.6385
Epoch 4 Step 1851 Train Loss: 0.6209
Epoch 4 Step 1901 Train Loss: 0.5864
Epoch 4 Step 1951 Train Loss: 0.6263
Epoch 4 Step 2001 Train Loss: 0.6263
Epoch 4 Step 2051 Train Loss: 0.5367
Epoch 4 Step 2101 Train Loss: 0.5855
Epoch 4 Step 2151 Train Loss: 0.6662
Epoch 4 Step 2201 Train Loss: 0.5593
Epoch 4 Step 2251 Train Loss: 0.5747
Epoch 4 Step 2301 Train Loss: 0.6107
Epoch 4 Step 2351 Train Loss: 0.5352
Epoch 4 Step 2401 Train Loss: 0.5870
Epoch 4 Step 2451 Train Loss: 0.5743
Epoch 4 Step 2501 Train Loss: 0.5421
Epoch 4 Step 2551 Train Loss: 0.6252
Epoch 4 Step 2601 Train Loss: 0.5926
Epoch 4 Step 2651 Train Loss: 0.5419
Epoch 4 Step 2701 Train Loss: 0.5642
Epoch 4 Step 2751 Train Loss: 0.5014
Epoch 4 Step 2801 Train Loss: 0.5508
Epoch 4 Step 2851 Train Loss: 0.5188
Epoch 4 Step 2901 Train Loss: 0.6048
Epoch 4 Step 2951 Train Loss: 0.6065
Epoch 4 Step 3001 Train Loss: 0.5802
Epoch 4 Step 3051 Train Loss: 0.5753
Epoch 4 Step 3101 Train Loss: 0.5326
Epoch 4 Step 3151 Train Loss: 0.5424
Epoch 4 Step 3201 Train Loss: 0.5149
Epoch 4 Step 3251 Train Loss: 0.6161
Epoch 4 Step 3301 Train Loss: 0.6132
Epoch 4 Step 3351 Train Loss: 0.5647
Epoch 4 Step 3401 Train Loss: 0.5952
Epoch 4 Step 3451 Train Loss: 0.6245
Epoch 4 Step 3501 Train Loss: 0.6125
Epoch 4: Train Overall MSE: 0.0064 Validation Overall MSE: 0.0082. 
Train Top 20 DE MSE: 0.0712 Validation Top 20 DE MSE: 0.1371. 
Epoch 5 Step 1 Train Loss: 0.6303
Epoch 5 Step 51 Train Loss: 0.6643
Epoch 5 Step 101 Train Loss: 0.5362
Epoch 5 Step 151 Train Loss: 0.5471
Epoch 5 Step 201 Train Loss: 0.5828
Epoch 5 Step 251 Train Loss: 0.5935
Epoch 5 Step 301 Train Loss: 0.5880
Epoch 5 Step 351 Train Loss: 0.5400
Epoch 5 Step 401 Train Loss: 0.5627
Epoch 5 Step 451 Train Loss: 0.5332
Epoch 5 Step 501 Train Loss: 0.6189
Epoch 5 Step 551 Train Loss: 0.6595
Epoch 5 Step 601 Train Loss: 0.6195
Epoch 5 Step 651 Train Loss: 0.6728
Epoch 5 Step 701 Train Loss: 0.6581
Epoch 5 Step 751 Train Loss: 0.5418
Epoch 5 Step 801 Train Loss: 0.5249
Epoch 5 Step 851 Train Loss: 0.5902
Epoch 5 Step 901 Train Loss: 0.6057
Epoch 5 Step 951 Train Loss: 0.5332
Epoch 5 Step 1001 Train Loss: 0.5540
Epoch 5 Step 1051 Train Loss: 0.5810
Epoch 5 Step 1101 Train Loss: 0.5974
Epoch 5 Step 1151 Train Loss: 0.6024
Epoch 5 Step 1201 Train Loss: 0.6035
Epoch 5 Step 1251 Train Loss: 0.5410
Epoch 5 Step 1301 Train Loss: 0.5221
Epoch 5 Step 1351 Train Loss: 0.5081
Epoch 5 Step 1401 Train Loss: 0.5651
Epoch 5 Step 1451 Train Loss: 0.6005
Epoch 5 Step 1501 Train Loss: 0.5714
Epoch 5 Step 1551 Train Loss: 0.5417
Epoch 5 Step 1601 Train Loss: 0.5516
Epoch 5 Step 1651 Train Loss: 0.5275
Epoch 5 Step 1701 Train Loss: 0.5519
Epoch 5 Step 1751 Train Loss: 0.6032
Epoch 5 Step 1801 Train Loss: 0.6109
